driver_id,total_trips,total_earnings_usd,avg_trip_fare_usd,avg_tip_usd,avg_tip_rate,tip_take_rate,global_avg_tip_usd
D033064,5,59.06,50.754,2.6879999999999997,0.06057589952177962,1.0,2.2615550567973792
D027240,3,143.67000000000002,54.48666666666666,2.8333333333333335,0.09177233692158869,1.0,2.2615550567973792
D024875,3,123.91,41.303333333333335,3.216666666666667,0.08532746750423724,1.0,2.2615550567973792
D017232,2,54.26,60.80499999999999,2.545,0.041351739035373966,1.0,2.2615550567973792
D041964,3,28.92,30.79666666666667,1.5833333333333333,0.05893644066008468,1.0,2.2615550567973792
D034789,3,111.98,63.53,1.9266666666666667,0.03439992777001224,1.0,2.2615550567973792
D021698,3,12.88,41.303333333333335,2.1166666666666667,0.06206240750827605,1.0,2.2615550567973792
D009631,8,194.27,74.5475,2.0475000000000003,0.034384272380060935,1.0,2.2615550567973792
D046915,1,74.63,74.63,2.86,0.038322390459600696,1.0,2.2615550567973792
D003266,1,0.0,37.73,0.44,0.011661807580174929,1.0,2.2615550567973792
D023972,3,74.13,46.81333333333333,2.716666666666667,0.054856601323562904,1.0,2.2615550567973792
D025743,2,0.0,50.895,3.8150000000000004,0.10463387854819528,1.0,2.2615550567973792
D048234,1,33.96,33.96,1.01,0.029740871613663133,1.0,2.2615550567973792
D005097,2,23.86,34.269999999999996,1.795,0.07171515277495327,1.0,2.2615550567973792
D014575,5,253.89000000000001,65.352,1.6299999999999997,0.0246088248964716,1.0,2.2615550567973792
D031745,2,0.0,79.105,1.3,0.01746268844470902,1.0,2.2615550567973792
D006848,6,303.45,58.018333333333324,2.48,0.08237952696071749,1.0,2.2615550567973792
D006587,7,386.07,55.152857142857144,1.6028571428571432,0.029099281980522577,1.0,2.2615550567973792
D039539,3,64.99,41.40333333333333,1.5366666666666664,0.06739258021873425,1.0,2.2615550567973792
D000287,3,250.82999999999998,83.61,3.69,0.04413347685683531,1.0,2.2615550567973792
D037258,2,127.1,63.55,1.44,0.02270110133215052,1.0,2.2615550567973792
D028527,2,43.33,38.504999999999995,0.775,0.021985749314902533,1.0,2.2615550567973792
D015505,2,68.63,56.535,1.8199999999999998,0.0364332185804913,1.0,2.2615550567973792
D027788,4,132.71,33.1775,3.0700000000000003,0.09195860189891894,1.0,2.2615550567973792
D011565,1,49.06,49.06,3.33,0.06787607011822258,1.0,2.2615550567973792
D023337,2,86.93,79.155,2.44,0.03196541875784863,1.0,2.2615550567973792
D049981,2,14.67,37.655,1.965,0.03757190962835863,1.0,2.2615550567973792
D015258,2,67.74,44.0,0.545,0.026727316074964057,1.0,2.2615550567973792
D016992,2,253.18,126.59,1.94,0.015325065171024567,1.0,2.2615550567973792
D015882,2,0.0,60.375,0.64,0.020844139661022353,1.0,2.2615550567973792
D013379,5,58.900000000000006,33.07000000000001,2.568,0.10141612634033481,1.0,2.2615550567973792
D027381,1,0.0,39.9,2.74,0.068671679197995,1.0,2.2615550567973792
D001655,4,133.38,54.21,1.6225,0.03103638280429591,1.0,2.2615550567973792
D037825,2,131.39,65.695,2.3,0.03507580365561716,1.0,2.2615550567973792
D034135,3,48.62,47.63999999999999,1.97,0.0411680775776701,1.0,2.2615550567973792
D023922,2,84.16,57.019999999999996,2.895,0.04842906162037249,1.0,2.2615550567973792
D045072,1,82.0,82.0,0.75,0.009146341463414634,1.0,2.2615550567973792
D039780,3,113.58000000000001,70.25333333333334,3.236666666666667,0.0499151211521478,1.0,2.2615550567973792
D009943,3,52.519999999999996,31.73,2.5733333333333337,0.10009922320228139,1.0,2.2615550567973792
D016485,1,0.0,29.73,2.98,0.10023545240497814,1.0,2.2615550567973792
D008222,2,55.3,27.65,0.77,0.027848101265822787,1.0,2.2615550567973792
D041324,4,199.83999999999997,65.695,2.68,0.042112688382816885,1.0,2.2615550567973792
D030911,2,0.0,51.504999999999995,2.5100000000000002,0.04702281435923398,1.0,2.2615550567973792
D003535,7,345.56,49.36571428571428,1.6485714285714284,0.06024503343310723,1.0,2.2615550567973792
D000396,1,0.0,23.69,0.9,0.03799071338117349,1.0,2.2615550567973792
D029167,3,69.56,57.57,2.0933333333333333,0.05437931338604462,1.0,2.2615550567973792
D039526,2,105.1,52.55,4.95,0.09419600380589915,1.0,2.2615550567973792
D006739,1,0.0,44.4,2.22,0.05,1.0,2.2615550567973792
D015981,2,62.86,31.43,3.02,0.09608654152083997,1.0,2.2615550567973792
D024039,5,257.03999999999996,61.474000000000004,1.8199999999999998,0.031440835763983065,1.0,2.2615550567973792
D022354,2,24.89,45.845,2.6799999999999997,0.10162415225795897,1.0,2.2615550567973792
D007347,2,82.13,41.065,3.175,0.07672293311682836,1.0,2.2615550567973792
D004431,1,42.06,42.06,3.97,0.0943889681407513,1.0,2.2615550567973792
D005412,1,0.0,23.41,2.12,0.09055958991883811,1.0,2.2615550567973792
D047710,1,0.0,18.36,0.75,0.04084967320261438,1.0,2.2615550567973792
D017167,4,331.4599999999999,82.86499999999998,2.76,0.03593744460560734,1.0,2.2615550567973792
D005918,2,134.64,67.32,1.2,0.017825311942959002,1.0,2.2615550567973792
D047740,5,341.86,68.372,2.8360000000000003,0.04587147973601212,1.0,2.2615550567973792
D011257,5,103.16,30.55,1.3039999999999998,0.09177274821539882,1.0,2.2615550567973792
D021626,1,0.0,38.0,0.41,0.010789473684210526,1.0,2.2615550567973792
D020934,3,99.71000000000001,64.00666666666667,1.8933333333333333,0.038032589934020034,1.0,2.2615550567973792
D029761,2,0.0,36.14,2.79,0.08266756679981352,1.0,2.2615550567973792
D037749,1,0.0,38.16,4.59,0.12028301886792453,1.0,2.2615550567973792
D020872,3,147.81,49.27,0.11666666666666665,0.002834626801784657,1.0,2.2615550567973792
D002271,1,0.0,87.93,1.39,0.015808029114068006,1.0,2.2615550567973792
D039428,2,28.6,54.83,2.465,0.04217639010385124,1.0,2.2615550567973792
D032110,1,0.0,44.3,1.29,0.029119638826185103,1.0,2.2615550567973792
D037670,3,163.44,54.48,3.8366666666666664,0.07262328764665554,1.0,2.2615550567973792
D022580,1,0.0,60.23,2.48,0.04117549393989706,1.0,2.2615550567973792
D040151,2,75.62,37.81,2.63,0.06955831790531605,1.0,2.2615550567973792
D013658,3,136.52,70.80666666666667,1.59,0.021430331545110076,1.0,2.2615550567973792
D031633,3,27.56,42.843333333333334,4.023333333333333,0.12762809842380932,1.0,2.2615550567973792
D041268,3,44.43,41.74666666666667,2.4966666666666666,0.060068362636140495,1.0,2.2615550567973792
D001988,2,140.91,70.455,1.8900000000000001,0.026366797436842185,1.0,2.2615550567973792
D017405,5,270.28,67.92,1.02,0.01821141176275761,1.0,2.2615550567973792
D046672,3,144.76,56.14333333333334,1.3099999999999998,0.031840862113493774,1.0,2.2615550567973792
D022746,1,147.62,147.62,1.16,0.007858013819265682,1.0,2.2615550567973792
D032330,2,202.72,101.36,1.64,0.01617995264404104,1.0,2.2615550567973792
D031667,3,126.06,51.653333333333336,0.5533333333333333,0.013525497552382098,1.0,2.2615550567973792
D005337,4,205.98000000000002,72.10000000000001,2.6574999999999998,0.03781149723112969,1.0,2.2615550567973792
D039245,2,41.44,49.965,4.045,0.08224098301461955,1.0,2.2615550567973792
D022848,2,15.17,21.77,0.5650000000000001,0.026816395734954503,1.0,2.2615550567973792
D026218,1,70.49,70.49,0.91,0.01290963257199603,1.0,2.2615550567973792
D024285,3,111.08,46.88666666666666,1.4533333333333331,0.028247302769220134,1.0,2.2615550567973792
D020515,5,202.57,53.17999999999999,2.106,0.04373066342751468,1.0,2.2615550567973792
D010529,3,89.68,41.156666666666666,2.15,0.05682000956524833,1.0,2.2615550567973792
D028471,2,111.09,55.545,0.9450000000000001,0.01756948095896188,1.0,2.2615550567973792
D003234,3,21.72,27.689999999999998,2.7133333333333334,0.12145541470387455,1.0,2.2615550567973792
D024845,2,94.45,78.055,3.365,0.045846414025787686,1.0,2.2615550567973792
D016078,1,0.0,35.04,1.94,0.055365296803652965,1.0,2.2615550567973792
D042534,3,112.66,61.73999999999999,0.41,0.006524079143791772,1.0,2.2615550567973792
D044296,3,50.11,65.15333333333334,1.8133333333333332,0.02426984436156748,1.0,2.2615550567973792
D006732,1,0.0,66.61,2.77,0.041585347545413605,1.0,2.2615550567973792
D044819,1,54.02,54.02,2.48,0.04590892262125139,1.0,2.2615550567973792
D032887,1,104.85,104.85,3.58,0.03414401525989509,1.0,2.2615550567973792
D014061,3,89.82000000000001,29.94,2.77,0.0925183700734803,1.0,2.2615550567973792
D011965,4,240.41000000000003,60.102500000000006,2.09,0.07522176838382182,1.0,2.2615550567973792
D028474,1,0.0,41.44,3.83,0.09242277992277993,1.0,2.2615550567973792
D003526,1,0.0,42.25,4.51,0.10674556213017751,1.0,2.2615550567973792
D003615,5,107.53,43.8,1.8399999999999999,0.053392496856369244,1.0,2.2615550567973792
D014317,1,43.0,43.0,1.7,0.03953488372093023,1.0,2.2615550567973792
D037205,8,285.99,42.71625,3.8812500000000005,0.09669682499418844,1.0,2.2615550567973792
D048013,1,0.0,73.21,3.37,0.04603196284660566,1.0,2.2615550567973792
D029495,3,53.48,31.426666666666666,3.4066666666666667,0.11459821275805261,1.0,2.2615550567973792
D031886,2,61.93,43.230000000000004,1.5250000000000001,0.050720870301273174,1.0,2.2615550567973792
D040859,3,210.95999999999998,70.32,1.86,0.026450511945392496,1.0,2.2615550567973792
D042613,1,43.08,43.08,4.14,0.09610027855153203,1.0,2.2615550567973792
D043276,2,38.77,39.915000000000006,3.8899999999999997,0.09798330443907083,1.0,2.2615550567973792
D004210,5,63.03,28.766000000000002,1.6960000000000002,0.05284942107038635,1.0,2.2615550567973792
D038862,3,175.44,58.48,2.636666666666667,0.049611816847865614,1.0,2.2615550567973792
D043978,5,113.03,36.983999999999995,2.39,0.09939892412685544,1.0,2.2615550567973792
D045805,5,68.83,39.24,2.0159999999999996,0.047125486083370936,1.0,2.2615550567973792
D033315,3,97.28999999999999,32.43,1.5133333333333334,0.05969791164086866,1.0,2.2615550567973792
D044260,3,135.22,51.836666666666666,2.1966666666666668,0.07376886158929025,1.0,2.2615550567973792
D022834,4,34.7,23.8975,3.2875,0.1580283441260622,1.0,2.2615550567973792
D006113,3,0.0,68.61666666666666,3.5,0.07550074338834137,1.0,2.2615550567973792
D035133,2,111.13,55.565,1.795,0.03164890689180762,1.0,2.2615550567973792
D025352,2,73.25,61.69,0.625,0.008941679959749703,1.0,2.2615550567973792
D014323,1,0.0,65.49,1.44,0.021988089784699957,1.0,2.2615550567973792
D049643,5,108.07,38.211999999999996,1.968,0.060929211969997746,1.0,2.2615550567973792
D043959,3,157.74,52.580000000000005,1.5733333333333333,0.028535830617592572,1.0,2.2615550567973792
D025193,2,78.73,67.225,2.875,0.046771652441226656,1.0,2.2615550567973792
D022662,2,18.07,29.94,2.04,0.10912358553537645,1.0,2.2615550567973792
D030500,1,67.27,67.27,3.68,0.05470492046974878,1.0,2.2615550567973792
D029511,2,57.72,42.76,1.165,0.0347276856269662,1.0,2.2615550567973792
D039122,4,118.28,61.585,3.93,0.08679484194670724,1.0,2.2615550567973792
D036110,3,0.0,42.06,2.0366666666666666,0.05504933866039511,1.0,2.2615550567973792
D038718,2,0.0,42.46,1.9649999999999999,0.06339054404145078,1.0,2.2615550567973792
D014642,1,66.43,66.43,2.36,0.035526117717898535,1.0,2.2615550567973792
D006194,2,0.0,54.075,1.565,0.03300658531415644,1.0,2.2615550567973792
D005635,2,81.25,55.985,2.94,0.0682719751602564,1.0,2.2615550567973792
D004385,2,49.82,41.864999999999995,2.9050000000000002,0.06876341381613148,1.0,2.2615550567973792
D026986,3,62.82,39.336666666666666,0.88,0.02792510343658215,1.0,2.2615550567973792
D009517,5,200.84000000000003,44.324,4.2219999999999995,0.12431254657174735,1.0,2.2615550567973792
D042118,3,100.26,41.71333333333334,1.21,0.027983753494932467,1.0,2.2615550567973792
D004016,3,92.52,73.33333333333333,2.4,0.03271957374508265,1.0,2.2615550567973792
D010481,1,63.89,63.89,0.85,0.013304116450148692,1.0,2.2615550567973792
D038774,2,114.54,57.27,2.17,0.037890693207613055,1.0,2.2615550567973792
D035572,4,168.03,51.1375,1.64,0.031329070481663716,1.0,2.2615550567973792
D015619,2,87.44,43.72,0.41,0.009377859103385178,1.0,2.2615550567973792
D033374,1,0.0,13.71,3.61,0.2633114514952589,1.0,2.2615550567973792
D009174,4,86.58,45.905,0.53,0.01714726807472067,1.0,2.2615550567973792
D025541,3,188.0,74.78666666666668,2.973333333333333,0.033092791548658414,1.0,2.2615550567973792
D045788,4,151.05,47.557500000000005,3.5725,0.08932646572065056,1.0,2.2615550567973792
D029888,6,321.74,81.33166666666666,1.8766666666666663,0.026696706561230157,1.0,2.2615550567973792
D016506,4,182.27999999999997,45.56999999999999,1.795,0.05530531713703811,1.0,2.2615550567973792
D027455,3,37.08,43.43666666666667,2.1999999999999997,0.055132886593022255,1.0,2.2615550567973792
D043184,3,0.0,34.156666666666666,2.0566666666666666,0.05298962104048386,1.0,2.2615550567973792
D037555,3,23.71,43.93000000000001,0.5433333333333333,0.00981203440519982,1.0,2.2615550567973792
D000549,4,79.93,63.0425,2.375,0.041717387030634975,1.0,2.2615550567973792
D020944,1,0.0,39.56,1.2,0.030333670374115267,1.0,2.2615550567973792
D014773,1,0.0,58.31,2.27,0.03892985765734865,1.0,2.2615550567973792
D026931,2,65.38,75.38499999999999,0.72,0.00939964120501436,1.0,2.2615550567973792
D032329,2,76.94,57.205,1.42,0.03344744940740739,1.0,2.2615550567973792
D036112,1,0.0,60.23,0.44,0.007305329569981737,1.0,2.2615550567973792
D032392,2,49.28,52.165,1.08,0.0210648230062399,1.0,2.2615550567973792
D007852,4,191.78,89.285,1.5875000000000001,0.01703074299112446,1.0,2.2615550567973792
D011100,1,73.73,73.73,2.59,0.0351281703512817,1.0,2.2615550567973792
D042066,2,37.65,43.114999999999995,2.625,0.06658380885679185,1.0,2.2615550567973792
D002483,9,230.37,37.07111111111111,0.8011111111111112,0.027137131377779344,1.0,2.2615550567973792
D019574,2,50.12,25.06,2.16,0.0861931364724661,1.0,2.2615550567973792
D008055,2,92.97,46.485,3.285,0.07757408417612245,1.0,2.2615550567973792
D012721,4,201.93,60.9375,2.0275,0.03761514335017156,1.0,2.2615550567973792
D031665,3,104.76,54.86333333333334,3.4633333333333334,0.06512887018075546,1.0,2.2615550567973792
D001981,3,0.0,50.553333333333335,2.2266666666666666,0.04635137355483516,1.0,2.2615550567973792
D031086,6,388.13,76.79333333333334,1.9699999999999998,0.0238659187436686,1.0,2.2615550567973792
D000490,3,230.96999999999997,76.99,2.3733333333333335,0.04046037575868501,1.0,2.2615550567973792
D023889,1,0.0,60.47,3.1,0.05126509012733587,1.0,2.2615550567973792
D045394,5,200.47,45.742,2.724,0.05910712320750351,1.0,2.2615550567973792
D047535,3,70.87,23.623333333333335,0.94,0.06613201312427842,1.0,2.2615550567973792
D010572,2,0.0,74.51,2.42,0.032881784499103506,1.0,2.2615550567973792
D002803,1,62.35,62.35,3.72,0.05966319165998396,1.0,2.2615550567973792
D029479,2,105.11,52.555,2.51,0.04768384449417343,1.0,2.2615550567973792
D039508,7,202.58,43.77571428571428,1.5600000000000003,0.04270809047816795,1.0,2.2615550567973792
D025273,3,92.9,63.696666666666665,1.2866666666666668,0.025053058492916263,1.0,2.2615550567973792
D031586,2,53.86,26.93,2.77,0.10285926476049016,1.0,2.2615550567973792
D020033,3,108.66,36.22,1.9166666666666667,0.07853759475988127,1.0,2.2615550567973792
D007084,5,149.17000000000002,41.224000000000004,3.6439999999999997,0.08747501403991334,1.0,2.2615550567973792
D017033,1,25.82,25.82,0.15,0.005809450038729667,1.0,2.2615550567973792
D029854,3,111.76,45.906666666666666,3.8033333333333332,0.09411915767847971,1.0,2.2615550567973792
D029749,2,23.22,48.37,1.205,0.040993023162089644,1.0,2.2615550567973792
D003052,2,72.86,36.43,0.36,0.01928243737452624,1.0,2.2615550567973792
D029394,2,23.32,19.995,1.455,0.06290598655569057,1.0,2.2615550567973792
D042430,2,0.0,21.814999999999998,1.9500000000000002,0.0864085118776062,1.0,2.2615550567973792
D021262,1,0.0,50.08,1.78,0.03554313099041534,1.0,2.2615550567973792
D014381,1,26.12,26.12,1.96,0.07503828483920368,1.0,2.2615550567973792
D047191,1,85.14,85.14,4.55,0.05344139065069298,1.0,2.2615550567973792
D027285,3,351.36,175.67999999999998,2.8699999999999997,0.016336520947176685,1.0,2.2615550567973792
D033272,2,24.38,46.805,1.5250000000000001,0.023090927425399064,1.0,2.2615550567973792
D005805,1,36.26,36.26,1.66,0.045780474351902925,1.0,2.2615550567973792
D008505,4,198.68,49.67,2.085,0.05945681449370439,1.0,2.2615550567973792
D037129,2,0.0,67.985,0.51,0.00720901916285237,1.0,2.2615550567973792
D029734,6,224.0,51.04333333333333,2.5966666666666667,0.05108433102689419,1.0,2.2615550567973792
D042658,3,180.78,60.26,2.1466666666666665,0.04519774011299435,1.0,2.2615550567973792
D026002,10,318.84,43.233999999999995,2.256,0.051147142320846696,1.0,2.2615550567973792
D017862,2,0.0,39.61,2.05,0.05153604887567556,1.0,2.2615550567973792
D037246,3,233.67000000000002,77.89,1.51,0.01938631403261009,1.0,2.2615550567973792
D042732,5,137.4,44.306,2.122,0.06148262380644844,1.0,2.2615550567973792
D036619,4,251.75,78.91499999999999,4.105,0.056709851916823595,1.0,2.2615550567973792
D030991,1,0.0,25.31,2.32,0.0916633741604109,1.0,2.2615550567973792
D033865,5,198.26,72.49999999999999,2.118,0.027327122491280997,1.0,2.2615550567973792
D001128,2,130.76,65.38,2.92,0.049226076106826604,1.0,2.2615550567973792
D013087,3,204.57,68.19,2.8433333333333337,0.04195652349510523,1.0,2.2615550567973792
D019010,2,65.48,46.13,3.24,0.08699884075452691,1.0,2.2615550567973792
D019475,1,0.0,66.1,3.33,0.050378214826021187,1.0,2.2615550567973792
D037558,3,132.56,63.15,3.92,0.061168452538875595,1.0,2.2615550567973792
D037938,2,0.0,52.045,1.7000000000000002,0.046214801417353735,1.0,2.2615550567973792
D028376,5,79.89,31.309999999999995,3.0260000000000002,0.13871296825161541,1.0,2.2615550567973792
D043550,2,85.87,69.17,1.6400000000000001,0.0247695816864657,1.0,2.2615550567973792
D030334,4,169.29,70.1125,1.175,0.015478177640115862,1.0,2.2615550567973792
D041434,4,99.82,69.0075,1.7300000000000002,0.026232209659775494,1.0,2.2615550567973792
D004509,5,201.01,44.525999999999996,1.55,0.03317949501154806,1.0,2.2615550567973792
D019471,2,0.0,35.394999999999996,1.1,0.07214844326398112,1.0,2.2615550567973792
D007631,1,22.97,22.97,3.23,0.14061819764910755,1.0,2.2615550567973792
D010497,1,0.0,11.4,0.59,0.051754385964912275,1.0,2.2615550567973792
D049011,1,134.7,134.7,1.62,0.01202672605790646,1.0,2.2615550567973792
D020310,2,182.2,91.1,3.07,0.033699231613611415,1.0,2.2615550567973792
D000428,2,0.0,40.7,1.9949999999999999,0.045627095199189636,1.0,2.2615550567973792
D041617,3,89.77,62.38666666666666,3.0866666666666664,0.05173538842889858,1.0,2.2615550567973792
D047997,1,0.0,38.22,3.3,0.08634222919937205,1.0,2.2615550567973792
D039328,5,237.78000000000003,74.66999999999999,2.5040000000000004,0.03430349690947883,1.0,2.2615550567973792
D035218,2,60.96,49.730000000000004,1.8649999999999998,0.03513949960800354,1.0,2.2615550567973792
D005129,4,39.28,39.3125,3.2224999999999997,0.12410462692457153,1.0,2.2615550567973792
D043831,2,78.09,94.285,0.965,0.011494041437732822,1.0,2.2615550567973792
D043178,4,238.49,59.6225,1.0925,0.01874685785685613,1.0,2.2615550567973792
D021920,1,58.11,58.11,0.98,0.01686456720013767,1.0,2.2615550567973792
D029750,5,125.16,48.89,2.122,0.04454162570157323,1.0,2.2615550567973792
D039588,7,178.19,39.84285714285714,2.174285714285714,0.08263526736236985,1.0,2.2615550567973792
D029649,3,153.71,51.23666666666667,2.0900000000000003,0.03924123788925907,1.0,2.2615550567973792
D040353,6,284.94,47.49,2.98,0.08202527243018547,1.0,2.2615550567973792
D047693,2,91.46,45.73,0.38,0.008309643560026241,1.0,2.2615550567973792
D046623,1,0.0,26.26,0.92,0.035034272658035034,1.0,2.2615550567973792
D035574,5,171.48000000000002,34.29600000000001,2.692,0.0806002724719882,1.0,2.2615550567973792
D005174,2,13.6,27.94,2.15,0.12716414380321667,1.0,2.2615550567973792
D047053,2,168.26,84.13,2.56,0.0298809052404879,1.0,2.2615550567973792
D019539,4,230.57,57.6425,2.645,0.06181080803988214,1.0,2.2615550567973792
D048818,4,51.18,36.602500000000006,3.6425,0.12058599712545919,1.0,2.2615550567973792
D003834,2,0.0,67.02,2.35,0.03480608761104221,1.0,2.2615550567973792
D030487,5,206.28,51.26800000000001,1.3539999999999999,0.03184504704152758,1.0,2.2615550567973792
D000394,1,0.0,53.79,2.01,0.0373675404350251,1.0,2.2615550567973792
D028321,2,42.12,37.28,3.11,0.08403826539872575,1.0,2.2615550567973792
D031197,2,50.11,85.025,2.51,0.03393995607529036,1.0,2.2615550567973792
D045298,7,290.66,50.26571428571429,2.4,0.051963602846617676,1.0,2.2615550567973792
D030926,2,21.9,23.759999999999998,3.6500000000000004,0.15015773208003166,1.0,2.2615550567973792
D017607,2,27.64,49.24,3.7800000000000002,0.09494868687595044,1.0,2.2615550567973792
D038745,1,0.0,61.23,1.51,0.024661113833088357,1.0,2.2615550567973792
D035051,4,143.0,62.7675,2.65,0.04466527128404344,1.0,2.2615550567973792
D035388,1,0.0,26.13,2.64,0.10103329506314582,1.0,2.2615550567973792
D031887,1,54.45,54.45,4.68,0.08595041322314048,1.0,2.2615550567973792
D020891,3,118.06,57.84666666666667,2.6799999999999997,0.04763982362524749,1.0,2.2615550567973792
D012048,2,60.13,47.36,1.53,0.02925150080770838,1.0,2.2615550567973792
D038874,1,0.0,60.84,3.27,0.05374753451676528,1.0,2.2615550567973792
D036919,6,32.13,20.431666666666672,0.6916666666666665,0.030576264769980935,1.0,2.2615550567973792
D006547,3,78.18,37.89666666666667,1.61,0.042330401406233814,1.0,2.2615550567973792
D017050,3,118.59,39.53,4.12,0.10422463951429294,1.0,2.2615550567973792
D016887,4,180.51000000000002,64.37,3.1725000000000003,0.049828130621849015,1.0,2.2615550567973792
D044812,2,16.84,40.645,1.45,0.04223799406267909,1.0,2.2615550567973792
D044091,2,48.86,53.425,2.495,0.048583104332144154,1.0,2.2615550567973792
D010115,3,78.36,44.72666666666667,3.2566666666666664,0.07700847792989292,1.0,2.2615550567973792
D048618,2,32.22,63.005,2.34,0.04848190904717402,1.0,2.2615550567973792
D046519,3,162.28,78.80666666666667,2.3633333333333333,0.02992175145042775,1.0,2.2615550567973792
D041499,1,0.0,60.8,3.85,0.06332236842105264,1.0,2.2615550567973792
D021212,1,31.05,31.05,3.16,0.10177133655394525,1.0,2.2615550567973792
D039299,2,148.5,74.25,1.73,0.0232996632996633,1.0,2.2615550567973792
D021783,1,84.32,84.32,2.02,0.023956356736242888,1.0,2.2615550567973792
D024820,5,236.70000000000002,67.99600000000001,2.472,0.04151041891628244,1.0,2.2615550567973792
D044052,2,43.23,48.19499999999999,3.3499999999999996,0.07027649889900678,1.0,2.2615550567973792
D019040,1,0.0,76.23,2.88,0.03778040141676505,1.0,2.2615550567973792
D048329,3,78.94,35.97,4.273333333333333,0.11757308908682663,1.0,2.2615550567973792
D001071,4,187.98000000000002,46.995000000000005,1.2775,0.028775336049809856,1.0,2.2615550567973792
D035948,1,0.0,62.96,3.57,0.05670266836086404,1.0,2.2615550567973792
D049899,4,127.64999999999999,43.6425,2.31,0.052010343796743685,1.0,2.2615550567973792
D032834,2,0.0,58.58,2.7800000000000002,0.08073440133221355,1.0,2.2615550567973792
D044546,4,80.82000000000001,31.135,0.8775000000000001,0.02997687317440338,1.0,2.2615550567973792
D044698,4,249.12,69.26,2.2575000000000003,0.05517984911472912,1.0,2.2615550567973792
D011416,8,295.22999999999996,51.72624999999999,3.215,0.06309866666137584,1.0,2.2615550567973792
D034993,4,45.34,36.86,1.4200000000000002,0.03501519010321714,1.0,2.2615550567973792
D035198,4,17.38,34.8475,2.67,0.11787780820098905,1.0,2.2615550567973792
D008227,2,101.82,75.49,2.55,0.03861562523823932,1.0,2.2615550567973792
D016855,3,141.51,47.169999999999995,2.78,0.05877890502120472,1.0,2.2615550567973792
D030312,2,80.69,84.425,0.7949999999999999,0.009453485241516062,1.0,2.2615550567973792
D001750,5,193.7,58.574,2.5100000000000002,0.0441455102439286,1.0,2.2615550567973792
D015599,4,132.8,33.2,3.1399999999999997,0.09670965456776745,1.0,2.2615550567973792
D001107,4,68.19,28.855,1.3599999999999999,0.043172951788660645,1.0,2.2615550567973792
D029934,9,338.13,73.29111111111112,1.7955555555555556,0.023373234133782346,1.0,2.2615550567973792
D028361,3,120.21,40.07,0.6833333333333332,0.02362245547305426,1.0,2.2615550567973792
D026032,2,55.92,57.56,3.255,0.05672195800951165,1.0,2.2615550567973792
D039472,1,0.0,35.82,1.69,0.04718034617532105,1.0,2.2615550567973792
D012442,7,274.58,39.22571428571428,2.8457142857142856,0.07371062436951084,1.0,2.2615550567973792
D000742,2,26.81,33.99,1.55,0.05768414857582805,1.0,2.2615550567973792
D048733,2,58.23,59.995,3.215,0.05401457637615353,1.0,2.2615550567973792
D005576,1,0.0,51.2,0.89,0.0173828125,1.0,2.2615550567973792
D010151,2,46.0,56.63,0.885,0.018723771477330023,1.0,2.2615550567973792
D048541,1,0.0,52.13,1.6,0.030692499520429694,1.0,2.2615550567973792
D042508,2,19.61,42.95,2.1799999999999997,0.08459499384167153,1.0,2.2615550567973792
D028347,2,52.03,45.985,3.075,0.06736190197269765,1.0,2.2615550567973792
D047757,3,125.71000000000001,41.903333333333336,2.106666666666667,0.05276171582599529,1.0,2.2615550567973792
D003410,3,125.27,47.85999999999999,1.6366666666666665,0.05091583311558746,1.0,2.2615550567973792
D027910,2,0.0,59.254999999999995,1.7650000000000001,0.02821654627488343,1.0,2.2615550567973792
D035344,2,131.78,65.89,2.935,0.05019785150223858,1.0,2.2615550567973792
D007936,2,0.0,22.689999999999998,2.71,0.1262294735599133,1.0,2.2615550567973792
D049769,2,69.0,47.42,1.81,0.06980437026069009,1.0,2.2615550567973792
D036448,2,163.52,81.76,2.77,0.03387964774951076,1.0,2.2615550567973792
D026546,2,88.21,68.345,2.915,0.04182564307048549,1.0,2.2615550567973792
D028326,2,55.04,44.825,1.15,0.025398302429731963,1.0,2.2615550567973792
D032113,7,355.07000000000005,50.72428571428572,2.77,0.06327145994457127,1.0,2.2615550567973792
D048450,1,0.0,44.45,3.6,0.08098987626546682,1.0,2.2615550567973792
D031750,1,64.79,64.79,3.67,0.056644543911097384,1.0,2.2615550567973792
D013003,1,0.0,54.16,1.25,0.02307976366322009,1.0,2.2615550567973792
D035267,3,180.74,85.70333333333333,1.5933333333333335,0.0194839418527917,1.0,2.2615550567973792
D044624,2,0.0,59.87,2.255,0.04964073104732751,1.0,2.2615550567973792
D007343,1,65.79,65.79,2.26,0.0343517251861985,1.0,2.2615550567973792
D001136,1,0.0,48.9,0.67,0.013701431492842538,1.0,2.2615550567973792
D001334,1,0.0,28.82,3.03,0.1051353226925746,1.0,2.2615550567973792
D016453,1,64.27,64.27,3.53,0.05492453710907111,1.0,2.2615550567973792
D014556,4,191.96999999999997,68.4525,2.3350000000000004,0.03848840830198361,1.0,2.2615550567973792
D041547,3,44.32,47.68333333333333,1.8200000000000003,0.040518799869503956,1.0,2.2615550567973792
D015821,3,113.0,41.70666666666667,1.3766666666666667,0.10796956686819124,1.0,2.2615550567973792
D002210,6,446.84000000000003,74.47333333333334,2.305,0.04633771810694572,1.0,2.2615550567973792
D027849,4,215.20999999999998,64.8275,2.84,0.05256557452585135,1.0,2.2615550567973792
